date,dOY,year,site,temperature,airTemp,rain
2/9/2011,40,2011,cp13,4.305648148,-5.58766235,NA
2/10/2011,41,2011,cp13,4.386203704,-5.632813047,NA
2/11/2011,42,2011,cp13,3.820208333,-5.858038273,NA
2/12/2011,43,2011,cp13,4.876875,-3.343550269,NA
2/13/2011,44,2011,cp13,5.579097222,-0.997603854,NA
2/14/2011,45,2011,cp13,6.973518519,4.698411224,NA
2/15/2011,46,2011,cp13,4.927291667,-2.789244479,NA
2/16/2011,47,2011,cp13,5.606689815,-0.836983781,NA
2/17/2011,48,2011,cp13,7.254050926,3.316820883,NA
2/18/2011,49,2011,cp13,7.740138889,6.236587212,NA
2/19/2011,50,2011,cp13,6.085277778,0.747338276,NA
2/20/2011,51,2011,cp13,5.731689815,-2.113683996,NA
2/21/2011,52,2011,cp13,5.862222222,-2.448875594,NA
2/22/2011,53,2011,cp13,5.740763889,-3.991432995,NA
2/23/2011,54,2011,cp13,5.472037037,-3.393738426,NA
2/24/2011,55,2011,cp13,5.988009259,-1.766293559,NA
2/25/2011,56,2011,cp13,6.754768519,0.471371371,NA
2/26/2011,57,2011,cp13,6.942800926,-0.168112175,NA
2/27/2011,58,2011,cp13,7.665138889,2.42627612,NA
2/28/2011,59,2011,cp13,7.51962963,3.171941473,NA
3/1/2011,60,2011,cp13,7.15537037,0.698587963,NA
3/2/2011,61,2011,cp13,7.172453704,0.705502221,NA
3/3/2011,62,2011,cp13,5.775231481,-3.978049221,NA
3/4/2011,63,2011,cp13,4.981018519,-0.541714058,NA
3/5/2011,64,2011,cp13,5.616967593,5.605397429,NA
3/6/2011,65,2011,cp13,4.563958333,6.777498123,NA
3/7/2011,66,2011,cp13,3.531435185,0.751038304,NA
3/8/2011,67,2011,cp13,3.919467593,0.411136058,NA
3/9/2011,68,2011,cp13,3.97787037,0.55761011,NA
3/10/2011,69,2011,cp13,4.914050926,4.247965465,NA
3/11/2011,70,2011,cp13,6.404467593,6.432737425,NA
3/12/2011,71,2011,cp13,6.022592593,5.258783549,NA
3/13/2011,72,2011,cp13,5.803263889,4.728641406,NA
3/14/2011,73,2011,cp13,5.583958333,2.639128034,NA
3/15/2011,74,2011,cp13,5.447175926,2.281986831,NA
3/16/2011,75,2011,cp13,6.773240741,5.547130568,NA
3/17/2011,76,2011,cp13,7.672708333,9.355051223,NA
3/18/2011,77,2011,cp13,8.285092593,13.57055649,NA
3/19/2011,78,2011,cp13,6.896342593,5.368355387,NA
3/20/2011,79,2011,cp13,6.346342593,2.589418325,NA
3/21/2011,80,2011,cp13,5.984398148,1.719386887,NA
3/22/2011,81,2011,cp13,6.602662037,3.464964652,NA
3/23/2011,82,2011,cp13,5.771574074,-0.042010135,NA
3/24/2011,83,2011,cp13,6.101319444,0.058665932,NA
3/25/2011,84,2011,cp13,5.882546296,-1.345478134,NA
3/26/2011,85,2011,cp13,5.855277778,-1.877814924,NA
3/27/2011,86,2011,cp13,6.029652778,-0.684784003,NA
3/28/2011,87,2011,cp13,6.01724537,-0.158628785,NA
3/29/2011,88,2011,cp13,6.318101852,1.472452296,NA
3/30/2011,89,2011,cp13,6.705023148,3.775583474,NA
3/31/2011,90,2011,cp13,6.746851852,2.638118744,NA
4/1/2011,91,2011,cp13,6.593564815,2.187556619,NA
4/2/2011,92,2011,cp13,6.774768519,4.717050801,NA
4/3/2011,93,2011,cp13,6.926828704,6.744036516,NA
4/4/2011,94,2011,cp13,7.294074074,8.328508413,NA
4/5/2011,95,2011,cp13,7.073680556,6.558564996,NA
4/6/2011,96,2011,cp13,6.799953704,4.362855903,NA
4/7/2011,97,2011,cp13,6.965,4.342406322,NA
4/8/2011,98,2011,cp13,6.840763889,3.963253762,NA
4/9/2011,99,2011,cp13,7.426018519,8.72402181,NA
4/10/2011,100,2011,cp13,7.628055556,10.29803747,NA
4/11/2011,101,2011,cp13,8.621064815,17.17557545,NA
4/12/2011,102,2011,cp13,7.849976852,10.67561162,NA
4/13/2011,103,2011,cp13,7.426805556,7.026641348,NA
4/14/2011,104,2011,cp13,8.011550926,12.36222096,NA
4/15/2011,105,2011,cp13,7.533958333,8.725100188,NA
4/16/2011,106,2011,cp13,7.157962963,5.723312355,NA
4/17/2011,107,2011,cp13,8.913449074,10.00714898,NA
4/18/2011,108,2011,cp13,8.021898148,9.097737449,NA
4/19/2011,109,2011,cp13,7.520393519,6.653185041,NA
4/20/2011,110,2011,cp13,8.214768519,9.96080259,NA
4/21/2011,111,2011,cp13,8.217361111,9.319564525,NA
4/22/2011,112,2011,cp13,6.796041667,4.851636285,NA
4/23/2011,113,2011,cp13,7.547523148,8.027359664,NA
4/24/2011,114,2011,cp13,8.889791667,14.89839609,NA
4/25/2011,115,2011,cp13,9.359212963,16.13637514,NA
4/26/2011,116,2011,cp13,10.1100463,21.77556478,NA
4/27/2011,117,2011,cp13,9.980763889,20.08549624,NA
4/28/2011,118,2011,cp13,10.4581713,19.20724392,NA
4/29/2011,119,2011,cp13,8.599027778,12.56854546,NA
4/30/2011,120,2011,cp13,8.498773148,12.76656196,NA
5/1/2011,121,2011,cp13,8.302916667,13.64684136,NA
5/2/2011,122,2011,cp13,8.536342593,14.17904731,NA
5/3/2011,123,2011,cp13,9.180578704,19.26407516,NA
5/4/2011,124,2011,cp13,8.559166667,9.466937211,NA
5/5/2011,125,2011,cp13,8.372569444,11.12250796,NA
5/6/2011,126,2011,cp13,8.328680556,12.20384549,NA
5/7/2011,127,2011,cp13,8.483425926,12.84408348,NA
5/8/2011,128,2011,cp13,8.486898148,12.73973126,NA
5/9/2011,129,2011,cp13,8.638842593,14.00945385,NA
5/10/2011,130,2011,cp13,8.612592593,14.47769025,NA
5/11/2011,131,2011,cp13,8.73412037,14.68644133,NA
5/12/2011,132,2011,cp13,8.856134259,16.52288809,NA
5/13/2011,133,2011,cp13,8.657986111,14.31730396,NA
5/14/2011,134,2011,cp13,8.629259259,14.64732639,NA
5/15/2011,135,2011,cp13,8.724537037,15.15490379,NA
5/16/2011,136,2011,cp13,8.701597222,14.21069227,NA
5/17/2011,137,2011,cp13,8.609652778,13.17553096,NA
5/18/2011,138,2011,cp13,9.136481481,15.18509259,NA
5/19/2011,139,2011,cp13,9.287615741,16.1693844,NA
5/20/2011,140,2011,cp13,10.13104167,14.86859122,NA
5/21/2011,141,2011,cp13,10.77018519,15.49949327,NA
5/22/2011,142,2011,cp13,10.17013889,14.00842593,NA
5/23/2011,143,2011,cp13,9.910740741,14.25663339,NA
5/24/2011,144,2011,cp13,10.48891204,18.12445023,NA
5/25/2011,145,2011,cp13,10.40597222,18.80577546,NA
5/26/2011,146,2011,cp13,10.56310185,21.13783782,NA
5/27/2011,147,2011,cp13,10.40053241,20.54153139,NA
5/28/2011,148,2011,cp13,10.28030093,21.94380317,NA
5/29/2011,149,2011,cp13,10.25465278,22.06267795,NA
5/30/2011,150,2011,cp13,10.37395833,22.38376447,NA
5/31/2011,151,2011,cp13,10.39,22.93817781,NA
6/1/2011,152,2011,cp13,10.49604167,24.02517397,NA
6/2/2011,153,2011,cp13,9.917060185,18.12291811,NA
6/3/2011,154,2011,cp13,9.561712963,15.10951787,NA
6/4/2011,155,2011,cp13,9.372175926,12.76846716,NA
6/5/2011,156,2011,cp13,9.613634259,15.34435113,NA
6/6/2011,157,2011,cp13,9.884976852,18.25386429,NA
6/7/2011,158,2011,cp13,9.992291667,19.93872866,NA
6/8/2011,159,2011,cp13,10.2456713,23.36494719,NA
6/9/2011,160,2011,cp13,10.27349537,23.56296658,NA
6/10/2011,161,2011,cp13,10.13280093,21.4616815,NA
6/11/2011,162,2011,cp13,9.676550926,18.14329572,NA
6/12/2011,163,2011,cp13,9.653842593,17.1407487,NA
6/13/2011,164,2011,cp13,9.477106481,15.07205006,NA
6/14/2011,165,2011,cp13,9.486018519,14.49809787,NA
6/15/2011,166,2011,cp13,9.667685185,15.23586516,NA
6/16/2011,167,2011,cp13,9.767893519,16.39172273,NA
6/17/2011,168,2011,cp13,10.21592593,17.92070313,NA
6/18/2011,169,2011,cp13,10.18349537,18.66510851,NA
6/19/2011,170,2011,cp13,10.21104167,19.07433377,NA
6/20/2011,171,2011,cp13,10.16222222,18.88115488,NA
6/21/2011,172,2011,cp13,10.39574074,20.7865719,NA
6/22/2011,173,2011,cp13,10.63009259,21.03008391,NA
6/23/2011,174,2011,cp13,10.60516204,19.87885055,NA
6/24/2011,175,2011,cp13,10.41275463,19.20434353,NA
6/25/2011,176,2011,cp13,10.40641204,19.58274595,NA
6/26/2011,177,2011,cp13,10.09502315,17.6832053,NA
6/27/2011,178,2011,cp13,10.35456019,19.09170067,NA
6/28/2011,179,2011,cp13,10.44282407,20.27069589,NA
6/29/2011,180,2011,cp13,10.48918981,20.05034035,NA
6/30/2011,181,2011,cp13,10.26583333,18.41826317,NA
7/1/2011,182,2011,cp13,10.25918981,17.97161567,NA
7/2/2011,183,2011,cp13,10.5693287,20.01895761,NA
7/3/2011,184,2011,cp13,10.67768519,19.30996021,NA
7/4/2011,185,2011,cp13,10.8075463,20.50639034,NA
7/5/2011,186,2011,cp13,10.71583333,19.5495327,NA
7/6/2011,187,2011,cp13,10.920625,21.25657516,NA
7/7/2011,188,2011,cp13,11.09043981,22.27608543,NA
6/10/2010,161,2010,cp14,13.77106481,16.21177662,NA
6/11/2010,162,2010,cp14,13.60069444,15.56897299,NA
6/12/2010,163,2010,cp14,14.56134259,19.42148592,NA
6/13/2010,164,2010,cp14,15.6837963,21.03987172,NA
6/14/2010,165,2010,cp14,15.46435185,19.59767631,NA
6/15/2010,166,2010,cp14,15.43217593,19.0680463,NA
6/16/2010,167,2010,cp14,14.77962963,17.72378935,NA
6/17/2010,168,2010,cp14,15.16805556,17.03074074,NA
6/18/2010,169,2010,cp14,14.74351852,18.12077218,NA
6/19/2010,170,2010,cp14,15.26226852,20.32341763,NA
6/20/2010,171,2010,cp14,15.98703704,23.22506925,NA
6/21/2010,172,2010,cp14,16.03935185,21.37877739,NA
6/22/2010,173,2010,cp14,15.51689815,19.40470409,NA
6/23/2010,174,2010,cp14,16,22.3125841,NA
6/24/2010,175,2010,cp14,16.48888889,23.20974846,NA
6/25/2010,176,2010,cp14,16.31666667,21.15029475,NA
6/26/2010,177,2010,cp14,16.24375,20.66489911,NA
6/27/2010,178,2010,cp14,16.45601852,22.27205941,NA
6/28/2010,179,2010,cp14,16.94699074,23.8506848,NA
6/29/2010,180,2010,cp14,16.93958333,22.37349653,NA
6/30/2010,181,2010,cp14,15.74328704,16.95331755,NA
7/1/2010,182,2010,cp14,14.79444444,15.94139077,NA
7/2/2010,183,2010,cp14,14.44421296,16.55594502,NA
7/3/2010,184,2010,cp14,14.98148148,19.02526678,NA
7/4/2010,185,2010,cp14,15.99398148,22.20516233,NA
7/5/2010,186,2010,cp14,16.68888889,23.67574306,NA
7/6/2010,187,2010,cp14,17.49907407,25.96713947,NA
7/7/2010,188,2010,cp14,18.10625,26.79057031,NA
7/8/2010,189,2010,cp14,18.30810185,25.23537413,NA
7/9/2010,190,2010,cp14,18.53009259,24.53800383,NA
7/10/2010,191,2010,cp14,18.36527778,21.48321875,NA
7/11/2010,192,2010,cp14,18.21967593,21.89391753,NA
7/12/2010,193,2010,cp14,17.87175926,20.54638137,NA
7/13/2010,194,2010,cp14,17.80972222,20.89276997,NA
7/14/2010,195,2010,cp14,18.05740741,21.5654702,NA
7/15/2010,196,2010,cp14,18.40138889,22.74893229,NA
7/16/2010,197,2010,cp14,19.05555556,24.63081481,NA
7/17/2010,198,2010,cp14,19.36527778,24.09896181,NA
7/18/2010,199,2010,cp14,19.46111111,23.89807133,NA
7/19/2010,200,2010,cp14,19.04097222,21.98655845,NA
7/20/2010,201,2010,cp14,19.02916667,21.77302807,NA
7/21/2010,202,2010,cp14,19.40462963,23.35217419,NA
7/22/2010,203,2010,cp14,19.37962963,22.02825318,NA
7/23/2010,204,2010,cp14,18.68263889,21.01952199,NA
7/24/2010,205,2010,cp14,19.4474537,25.27102344,NA
7/25/2010,206,2010,cp14,19.66481481,22.72895573,NA
7/26/2010,207,2010,cp14,18.72569444,19.97341189,NA
7/27/2010,208,2010,cp14,18.33032407,20.15757624,NA
7/28/2010,209,2010,cp14,18.71134259,21.92269589,NA
7/29/2010,210,2010,cp14,19.40763889,22.72797627,NA
7/30/2010,211,2010,cp14,18.19398148,18.79200333,NA
7/31/2010,212,2010,cp14,17.52476852,18.37452677,NA
8/1/2010,213,2010,cp14,17.59652778,18.99746991,NA
8/2/2010,214,2010,cp14,18.1474537,21.17900391,NA
8/3/2010,215,2010,cp14,18.61064815,22.42838383,NA
8/4/2010,216,2010,cp14,19.49421296,24.96472078,NA
8/5/2010,217,2010,cp14,20.1375,25.2706697,NA
8/6/2010,218,2010,cp14,19.91990741,22.68583275,NA
8/7/2010,219,2010,cp14,18.36967593,19.86456554,NA
8/8/2010,220,2010,cp14,18.33055556,21.18504876,NA
8/9/2010,221,2010,cp14,19.48773148,24.53076591,NA
8/10/2010,222,2010,cp14,19.95486111,24.08895486,NA
8/11/2010,223,2010,cp14,20.02939815,24.261352,NA
8/12/2010,224,2010,cp14,19.52893519,20.50732465,NA
8/13/2010,225,2010,cp14,18.87291667,19.95154109,NA
8/14/2010,226,2010,cp14,18.45393519,20.06562124,NA
8/15/2010,227,2010,cp14,17.9962963,18.96881366,NA
8/16/2010,228,2010,cp14,18.67175926,22.18646528,NA
8/17/2010,229,2010,cp14,19.33287037,21.54325101,NA
8/18/2010,230,2010,cp14,18.62199074,19.76019054,NA
8/19/2010,231,2010,cp14,18.45717593,20.27895544,NA
8/20/2010,232,2010,cp14,18.79189815,21.02379181,NA
8/21/2010,233,2010,cp14,17.61759259,19.0119213,NA
8/22/2010,234,2010,cp14,18.31828704,20.34392188,NA
8/23/2010,235,2010,cp14,17.9025463,17.30599334,NA
8/24/2010,236,2010,cp14,17.29027778,16.92257407,NA
8/25/2010,237,2010,cp14,17.29027778,17.6366875,NA
8/26/2010,238,2010,cp14,17.55648148,17.6599145,NA
8/27/2010,239,2010,cp14,16.39675926,15.38546296,NA
8/28/2010,240,2010,cp14,16.1587963,16.34800694,NA
8/29/2010,241,2010,cp14,16.7349537,18.88133637,NA
8/30/2010,242,2010,cp14,17.57314815,20.46050608,NA
8/31/2010,243,2010,cp14,18.28263889,22.11824378,NA
9/1/2010,244,2010,cp14,18.78657407,22.30970457,NA
9/2/2010,245,2010,cp14,19.21689815,23.38665466,NA
9/3/2010,246,2010,cp14,19.35208333,22.11325723,NA
9/4/2010,247,2010,cp14,18.32685185,19.34616623,NA
9/5/2010,248,2010,cp14,16.11134259,14.86946875,NA
9/6/2010,249,2010,cp14,15.17175926,15.36848683,NA
9/7/2010,250,2010,cp14,16.65833333,21.09435069,NA
9/8/2010,251,2010,cp14,18.13819444,22.1450855,NA
9/9/2010,252,2010,cp14,16.61527778,16.71877503,NA
9/10/2010,253,2010,cp14,15.7025463,16.08631337,NA
9/11/2010,254,2010,cp14,15.10416667,15.86459983,NA
9/12/2010,255,2010,cp14,14.925,14.27730932,NA
9/13/2010,256,2010,cp14,15.66296296,15.37171137,NA
9/14/2010,257,2010,cp14,15.63703704,14.03321094,NA
9/15/2010,258,2010,cp14,14.29398148,12.57363932,NA
9/16/2010,259,2010,cp14,13.60046296,12.60203125,NA
9/17/2010,260,2010,cp14,15.02361111,15.28437666,NA
9/18/2010,261,2010,cp14,14.28148148,13.5090395,NA
9/19/2010,262,2010,cp14,14.59490741,15.88575535,NA
9/20/2010,263,2010,cp14,14.75462963,14.58253501,NA
9/21/2010,264,2010,cp14,13.14143519,12.81786538,NA
9/22/2010,265,2010,cp14,14.4275463,18.17100767,NA
9/23/2010,266,2010,cp14,16.16990741,18.64399089,NA
9/24/2010,267,2010,cp14,17.08796296,20.95133044,NA
9/25/2010,268,2010,cp14,17.86458333,22.18561936,NA
9/26/2010,269,2010,cp14,16.03356481,15.43660098,NA
9/27/2010,270,2010,cp14,15.63425926,15.79996846,NA
9/28/2010,271,2010,cp14,16.55509259,19.60869907,NA
9/29/2010,272,2010,cp14,16.42268519,15.9841807,NA
9/30/2010,273,2010,cp14,16.57569444,18.54754543,NA
10/1/2010,274,2010,cp14,16.35069444,14.18377517,NA
10/2/2010,275,2010,cp14,13.975,10.72862543,NA
10/3/2010,276,2010,cp14,12.89166667,10.49907841,NA
10/4/2010,277,2010,cp14,12.82060185,9.135568866,NA
10/5/2010,278,2010,cp14,12.84791667,10.48893432,NA
10/6/2010,279,2010,cp14,13.22916667,11.42156149,NA
10/7/2010,280,2010,cp14,13.28449074,12.49919734,NA
10/8/2010,281,2010,cp14,12.74953704,12.05345898,NA
10/9/2010,282,2010,cp14,12.80578704,12.39904152,NA
10/10/2010,283,2010,cp14,11.70925926,9.519935981,NA
10/11/2010,284,2010,cp14,12.59537037,13.50291435,NA
10/12/2010,285,2010,cp14,13.40763889,13.41586256,NA
10/13/2010,286,2010,cp14,11.9224537,7.986052662,NA
10/14/2010,287,2010,cp14,11.28402778,7.352677807,NA
10/15/2010,288,2010,cp14,11.71782407,9.036641927,NA
10/16/2010,289,2010,cp14,11.52847222,9.644791522,NA
10/17/2010,290,2010,cp14,10.80509259,9.217015046,NA
10/18/2010,291,2010,cp14,10.74699074,8.518908275,NA
10/19/2010,292,2010,cp14,10.99837963,8.915075483,NA
10/20/2010,293,2010,cp14,10.1724537,6.654183818,NA
10/21/2010,294,2010,cp14,10.09375,8.862598536,NA
10/22/2010,295,2010,cp14,8.878009259,5.892492023,NA
10/23/2010,296,2010,cp14,9.078935185,7.845144989,NA
10/24/2010,297,2010,cp14,11.05069444,12.47685826,NA
10/25/2010,298,2010,cp14,11.75532407,14.4421215,NA
10/26/2010,299,2010,cp14,13.24444444,16.62602962,NA
10/27/2010,300,2010,cp14,13.90069444,16.73558152,NA
10/28/2010,301,2010,cp14,12.80069444,13.36612902,NA
10/29/2010,302,2010,cp14,11.03796296,8.344754207,NA
10/30/2010,303,2010,cp14,9.559722222,6.379186374,NA
10/31/2010,304,2010,cp14,9.474537037,6.03497083,NA
11/1/2010,305,2010,cp14,8.26412037,2.771705143,NA
11/2/2010,306,2010,cp14,7.492824074,1.93031555,NA
11/3/2010,307,2010,cp14,7.429166667,2.804712134,NA
11/4/2010,308,2010,cp14,8.303935185,5.420097285,NA
11/5/2010,309,2010,cp14,9.132407407,5.502020927,NA
11/6/2010,310,2010,cp14,8.375,3.109736299,NA
11/7/2010,311,2010,cp14,7.824,2.674121434,NA
11/8/2010,312,2010,cp14,7.809259259,3.764421453,NA
11/9/2010,313,2010,cp14,8.630555556,6.715174706,NA
11/10/2010,314,2010,cp14,9.178009259,8.326643831,NA
11/11/2010,315,2010,cp14,8.001388889,3.461018519,NA
11/12/2010,316,2010,cp14,7.319675926,2.816983233,NA
11/13/2010,317,2010,cp14,7.275231481,3.770077578,NA
11/14/2010,318,2010,cp14,7.456712963,4.962678616,NA
11/15/2010,319,2010,cp14,8.656944444,8.017881319,NA
11/16/2010,320,2010,cp14,9.163425926,8.83830737,NA
11/17/2010,321,2010,cp14,9.771527778,11.00936311,NA
11/18/2010,322,2010,cp14,8.688888889,6.205924205,NA
11/19/2010,323,2010,cp14,7.724537037,1.860057479,NA
11/20/2010,324,2010,cp14,7.34537037,3.431100163,NA
11/21/2010,325,2010,cp14,7.255555556,2.393193975,NA
11/22/2010,326,2010,cp14,8.341435185,7.562276339,NA
11/23/2010,327,2010,cp14,8.722685185,8.207018425,NA
11/24/2010,328,2010,cp14,7.871296296,4.555473911,NA
11/25/2010,329,2010,cp14,7.353009259,1.472254129,NA
11/26/2010,330,2010,cp14,7.743518519,3.635234297,NA
11/27/2010,331,2010,cp14,6.6375,0.872455268,NA
11/28/2010,332,2010,cp14,6.077083333,0.002267033,NA
11/29/2010,333,2010,cp14,5.493055556,-0.963096378,NA
11/30/2010,334,2010,cp14,6.626388889,5.222346096,NA
12/1/2010,335,2010,cp14,8.67662037,9.252030781,NA
12/2/2010,336,2010,cp14,7.306481481,0.797083646,NA
12/3/2010,337,2010,cp14,7.00462963,-0.150011261,NA
12/4/2010,338,2010,cp14,6.51412037,-0.867130724,NA
12/5/2010,339,2010,cp14,6.198842593,-1.791418137,NA
12/6/2010,340,2010,cp14,6.0625,-1.544664665,NA
12/7/2010,341,2010,cp14,5.963194444,-1.318603291,NA
12/8/2010,342,2010,cp14,5.301157407,-3.374616022,NA
12/9/2010,343,2010,cp14,4.356018519,-5.548170514,NA
12/10/2010,344,2010,cp14,4.230555556,-4.950325013,NA
12/11/2010,345,2010,cp14,5.065740741,-1.358640046,NA
12/12/2010,346,2010,cp14,5.596296296,4.076229354,NA
12/13/2010,347,2010,cp14,5.985648148,-0.137171859,NA
12/14/2010,348,2010,cp14,4.005324074,-6.22558496,NA
12/15/2010,349,2010,cp14,3.622916667,-5.504084084,NA
12/16/2010,350,2010,cp14,3.630092593,-5.145217248,NA
12/17/2010,351,2010,cp14,3.390740741,-4.960010948,NA
12/18/2010,352,2010,cp14,3.513888889,-4.643489271,NA
12/19/2010,353,2010,cp14,3.51412037,-4.996514327,NA
12/20/2010,354,2010,cp14,3.42962963,-3.805114177,NA
12/21/2010,355,2010,cp14,3.735185185,-2.40153857,NA
12/22/2010,356,2010,cp14,4.200462963,-1.807991898,NA
12/23/2010,357,2010,cp14,4.062962963,-1.987191567,NA
12/24/2010,358,2010,cp14,3.859027778,-2.288109359,NA
12/25/2010,359,2010,cp14,3.723611111,-3.315770302,NA
12/26/2010,360,2010,cp14,3.390509259,-4.532910723,NA
12/27/2010,361,2010,cp14,2.586574074,-5.506500876,NA
12/28/2010,362,2010,cp14,3.055092593,-2.200746059,NA
12/29/2010,363,2010,cp14,3.611342593,-1.338843218,NA
12/30/2010,364,2010,cp14,2.558796296,-3.890834585,NA
12/31/2010,365,2010,cp14,3.377777778,-0.700332676,NA
1/1/2011,1,2011,cp14,3.910416667,1.80836657,NA
1/2/2011,2,2011,cp14,4.667592593,3.684178084,NA
1/3/2011,3,2011,cp14,3.285185185,-2.639556119,NA
1/4/2011,4,2011,cp14,2.76087963,-2.214347942,NA
1/5/2011,5,2011,cp14,2.689351852,-1.949545796,NA
1/6/2011,6,2011,cp14,2.184259259,-4.588831957,NA
1/7/2011,7,2011,cp14,2.189583333,-4.146135354,NA
1/8/2011,8,2011,cp14,1.417361111,-6.463482545,NA
1/9/2011,9,2011,cp14,1.78912037,-4.366393894,NA
1/10/2011,10,2011,cp14,1.31712963,-4.389077359,NA
1/11/2011,11,2011,cp14,1.832638889,-4.316455987,NA
1/12/2011,12,2011,cp14,1.582638889,-4.728148461,NA
1/13/2011,13,2011,cp14,1.283101852,-5.533476836,NA
1/14/2011,14,2011,cp14,0.73587963,-6.301852399,NA
1/15/2011,15,2011,cp14,0.923611111,-5.274301176,NA
1/16/2011,16,2011,cp14,1.676851852,-3.620566269,NA
1/17/2011,17,2011,cp14,1.403703704,-5.451029232,NA
1/18/2011,18,2011,cp14,0.995833333,-2.868807558,NA
1/19/2011,19,2011,cp14,2.565509259,0.152651089,NA
1/20/2011,20,2011,cp14,2.513888889,-2.881309747,NA
1/21/2011,21,2011,cp14,1.31712963,-4.949232279,NA
1/22/2011,22,2011,cp14,0.60162037,-7.965240709,NA
1/23/2011,23,2011,cp14,0.391666667,-8.68723583,NA
1/24/2011,24,2011,cp14,0.372222222,-9.118839621,NA
1/25/2011,25,2011,cp14,0.697222222,-4.43890234,NA
1/26/2011,26,2011,cp14,1.683564815,-3.22945289,NA
1/27/2011,27,2011,cp14,2.116666667,-1.898874187,NA
1/28/2011,28,2011,cp14,2.124768519,-3.737372372,NA
1/29/2011,29,2011,cp14,2.14375,-3.582403966,NA
1/30/2011,30,2011,cp14,2.295601852,-2.999332692,NA
1/31/2011,31,2011,cp14,1.229861111,-5.566086712,NA
2/1/2011,32,2011,cp14,1.336342593,-5.612525963,NA
2/2/2011,33,2011,cp14,0.936342593,-2.600041917,NA
2/3/2011,34,2011,cp14,1.869212963,-3.804459147,NA
2/4/2011,35,2011,cp14,1.223148148,-5.423660145,NA
2/5/2011,36,2011,cp14,1.670138889,-2.808327077,NA
2/6/2011,37,2011,cp14,2.321759259,1.416439486,NA
2/7/2011,38,2011,cp14,2.69537037,-0.147652027,NA
2/8/2011,39,2011,cp14,2.682175926,-2.131916604,NA
2/9/2011,40,2011,cp14,1.27037037,-5.58766235,NA
2/10/2011,41,2011,cp14,1.296527778,-5.632813047,NA
2/11/2011,42,2011,cp14,0.890277778,-5.858038273,NA
2/12/2011,43,2011,cp14,1.357407407,-3.343550269,NA
2/13/2011,44,2011,cp14,1.83912037,-0.997603854,NA
2/14/2011,45,2011,cp14,2.938194444,4.698411224,NA
2/15/2011,46,2011,cp14,2.342592593,-2.789244479,NA
2/16/2011,47,2011,cp14,2.141203704,-0.836983781,NA
2/17/2011,48,2011,cp14,3.402314815,3.316820883,NA
2/18/2011,49,2011,cp14,3.85787037,6.236587212,NA
2/19/2011,50,2011,cp14,3.494444444,0.747338276,NA
2/20/2011,51,2011,cp14,2.957175926,-2.113683996,NA
2/21/2011,52,2011,cp14,3.133796296,-2.448875594,NA
2/22/2011,53,2011,cp14,3.108333333,-3.991432995,NA
2/23/2011,54,2011,cp14,2.83912037,-3.393738426,NA
2/24/2011,55,2011,cp14,3.199768519,-1.766293559,NA
2/25/2011,56,2011,cp14,3.519444444,0.471371371,NA
2/26/2011,57,2011,cp14,3.730555556,-0.168112175,NA
2/27/2011,58,2011,cp14,4.585185185,2.42627612,NA
2/28/2011,59,2011,cp14,4.219212963,3.171941473,NA
3/1/2011,60,2011,cp14,4.055092593,0.698587963,NA
3/2/2011,61,2011,cp14,3.968055556,0.705502221,NA
3/3/2011,62,2011,cp14,3.253240741,-3.978049221,NA
3/4/2011,63,2011,cp14,3.63287037,-0.541714058,NA
3/5/2011,64,2011,cp14,4.773148148,5.605397429,NA
3/6/2011,65,2011,cp14,4.781944444,6.777498123,NA
3/7/2011,66,2011,cp14,4.036111111,0.751038304,NA
3/8/2011,67,2011,cp14,4.354398148,0.411136058,NA
3/9/2011,68,2011,cp14,4.622685185,0.55761011,NA
3/10/2011,69,2011,cp14,4.993518519,4.247965465,NA
3/11/2011,70,2011,cp14,6.360648148,6.432737425,NA
3/12/2011,71,2011,cp14,6.105555556,5.258783549,NA
3/13/2011,72,2011,cp14,6.00410628,4.728641406,NA
3/14/2011,73,2011,cp14,5.805787037,2.639128034,NA
3/15/2011,74,2011,cp14,5.647916667,2.281986831,NA
3/16/2011,75,2011,cp14,6.387268519,5.547130568,NA
3/17/2011,76,2011,cp14,6.963194444,9.355051223,NA
3/18/2011,77,2011,cp14,7.77037037,13.57055649,NA
3/19/2011,78,2011,cp14,6.615972222,5.368355387,NA
3/20/2011,79,2011,cp14,5.648611111,2.589418325,NA
3/21/2011,80,2011,cp14,5.104398148,1.719386887,NA
3/22/2011,81,2011,cp14,5.701157407,3.464964652,NA
3/23/2011,82,2011,cp14,4.51875,-0.042010135,NA
3/24/2011,83,2011,cp14,4.576851852,0.058665932,NA
3/25/2011,84,2011,cp14,4.192592593,-1.345478134,NA
3/26/2011,85,2011,cp14,4.165046296,-1.877814924,NA
3/27/2011,86,2011,cp14,4.38587963,-0.684784003,NA
3/28/2011,87,2011,cp14,4.360416667,-0.158628785,NA
3/29/2011,88,2011,cp14,4.718287037,1.472452296,NA
3/30/2011,89,2011,cp14,5.25787037,3.775583474,NA
3/31/2011,90,2011,cp14,5.643518519,2.638118744,NA
4/1/2011,91,2011,cp14,5.377314815,2.187556619,NA
4/2/2011,92,2011,cp14,5.764814815,4.717050801,NA
4/3/2011,93,2011,cp14,6.042676768,6.744036516,NA
6/11/2010,162,2010,cp16,13.64884259,15.56897299,NA
